Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
12-Mar-2022 17:28:00.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4620.90233268,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:01.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4620.90233268,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:02.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4620.90233268,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:03.708,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:04.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:05.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:06.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:07.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:08.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:09.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:10.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:11.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:12.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:13.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:14.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:15.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:16.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,23.52941132,820,-,-,4557.08572796,-,-,-,9,13.92362285,0,8.83812141,11.31438637,13.90999985,0,24.96644402,-,-,152,48,-,-,-,-,-0.7763772,-,12.80000019,77
12-Mar-2022 17:28:17.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.09321591,22.35294151,821,-,-,4557.08572796,-,-,0.1250046,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:18.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.09321591,22.35294151,821,-,-,4557.08572796,-,-,0.1250046,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:19.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.09321591,22.35294151,821,-,-,4557.08572796,-,-,0.1250046,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:20.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.09321591,22.35294151,821,-,-,4493.26912324,-,-,0.1250046,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:21.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.09321591,22.35294151,821,-,-,4493.26912324,-,-,0.1250046,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:22.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.09321591,22.35294151,821,-,-,4493.26912324,-,-,0.1250046,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:23.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,22.35294151,821,-,-,4493.26912324,-,-,-,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:24.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,22.35294151,821,-,-,4493.26912324,-,-,-,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:25.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,22.35294151,821,-,-,4493.26912324,-,-,-,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:26.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.1435402,22.35294151,821,-,-,4493.26912324,-,-,0.19249058,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:27.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.1435402,22.35294151,821,-,-,4493.26912324,-,-,0.19249058,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:28.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.1435402,22.35294151,821,-,-,4493.26912324,-,-,0.19249058,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:29.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.1435402,22.35294151,821,-,-,4493.26912324,-,-,0.19249058,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:30.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.00177777,22.35294151,821,-,-,4493.26912324,-,-,0.00238403,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:31.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.00177777,22.35294151,821,-,-,4493.26912324,-,-,0.00238403,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:32.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.00177777,22.35294151,821,-,-,4493.26912324,-,-,0.00238403,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:33.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,0.00177777,22.35294151,821,-,-,4493.26912324,-,-,0.00238403,9,13.92362285,1.50590062,8.82488632,11.33135509,14.18999958,4.25395679,24.92905617,-,-,152,48,-,-,1.50590062,4.25395679,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:34.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4493.26912324,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:35.705,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4493.26912324,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.69999981,78
12-Mar-2022 17:28:36.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4429.45251852,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:37.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4429.45251852,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:38.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4429.45251852,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:39.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4429.45251852,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:40.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4429.45251852,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:41.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,21.96078491,820,-,-,4429.45251852,-,-,-,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:42.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,0.01782263,21.96078491,820,-,-,4429.45251852,-,-,0.02390054,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:43.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,0.01782263,21.96078491,820,-,-,4429.45251852,-,-,0.02390054,9,13.92362285,1.87373471,8.81236172,11.34745979,14.13000011,5.29303598,24.89367676,-,-,152,48,-,-,1.68981767,4.77349615,-0.7763772,-,12.80000019,78
12-Mar-2022 17:28:44.706,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,0.01782263,21.96078491,818,-,-,4429.45251852,-,-,0.02390054,9,13.92362285,1.80654311,8.79976082,11.3637085,13.85999966,5.10322905,24.85808182,-,-,152,48,-,-,1.72872615,4.88340712,-0.7763772,-,12.80000019,78
