Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
08:48.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6894207,11.508008,0,0,24.54638672,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
08:49.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
08:50.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:51.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:52.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:53.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:54.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:55.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:56.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:57.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68882561,11.50879574,0,0,24.54470444,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:58.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
08:59.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:00.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:01.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:02.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:03.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:04.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:05.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:06.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68823051,11.50958347,0,0,24.54302597,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:07.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:08.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:09.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:10.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:11.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:12.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:13.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:14.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:15.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68763733,11.51037025,0,0,24.54134941,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:16.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:17.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:18.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:19.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:20.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:21.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:22.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:23.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:24.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.6870451,11.51115513,0,0,24.53967476,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:25.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:26.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:27.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:28.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:29.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:30.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:31.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:32.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:33.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68645287,11.51193905,0,0,24.53800201,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:34.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:35.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:36.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:37.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:38.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:39.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:40.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:41.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:42.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68586159,11.51272297,0,0,24.53633308,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:43.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:44.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,126.1828321,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,10.89999962,-
09:45.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:46.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:47.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:48.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:49.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:50.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:51.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68527222,11.51350498,0,0,24.53466606,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:52.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68468285,11.51428604,0,0,24.53300285,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
09:53.6,-,2554003456,6,160,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,3,-,0,-,0,-,-,-,94.2745297,-,-,-,7,14.64881154,0,8.68468285,11.51428604,0,0,24.53300285,-,-,152,0,0,-,-,-,-,-,-0.05118848,-,11,-
