Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
29-Jan-2022 00:59:26.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,31,14.93888664,13.68999958,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:28.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,31,14.93888664,13.68999958,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:30.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,31,14.93888664,13.68999958,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:32.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,31,14.93888664,13.68999958,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:34.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,31,14.93888664,13.68999958,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:36.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4333.72753906,-,-,-,31,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:38.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4301.81933594,-,-,-,32,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:40.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4301.81933594,-,-,-,32,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:42.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4301.81933594,-,-,-,32,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:44.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,818,-,-,4301.81933594,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:46.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,13.33333397,818,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:48.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,13.33333397,818,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:50.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,13.33333397,818,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:52.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,13.33333397,819,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:54.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:56.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 00:59:58.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4365.63574219,-,-,-,32,14.93888664,13.40999985,-,-,152,48,-,0.23888683,12.69999981,76
29-Jan-2022 01:00:00.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4365.63574219,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:02.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4333.72753906,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:04.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4333.72753906,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:06.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4333.72753906,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:08.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4333.72753906,-,-,-,32,14.93888664,13.60999966,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:10.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.60999966,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:12.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.60999966,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:14.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.60999966,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:16.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:18.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:20.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:22.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:24.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4397.54443359,-,-,-,32,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:26.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4397.54443359,-,-,-,32,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:28.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4397.54443359,-,-,-,32,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:30.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4397.54443359,-,-,-,32,14.93888664,13.43999958,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:32.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.43999958,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:34.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.43999958,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:36.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.43999958,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:38.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4365.63574219,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:40.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:42.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:44.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.80000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:46.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:48.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.80000019,77
29-Jan-2022 01:00:50.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.80000019,77
29-Jan-2022 01:00:52.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.72000027,-,-,152,48,-,0.23888683,12.80000019,77
29-Jan-2022 01:00:54.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4301.81933594,-,-,-,32,14.93888664,13.55000019,-,-,152,48,-,0.23888683,12.80000019,77
29-Jan-2022 01:00:56.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,32,14.93888664,13.55000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:00:58.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,32,14.93888664,13.55000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:00.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,32,14.93888664,13.55000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:02.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4333.72753906,-,-,-,32,14.93888664,13.55000019,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:04.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4365.63574219,-,-,-,33,14.93888664,14.02000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:06.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4365.63574219,-,-,-,33,14.93888664,14.02000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:08.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4365.63574219,-,-,-,33,14.93888664,14.02000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:10.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,820,-,-,4365.63574219,-,-,-,33,14.93888664,14.02000046,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:01:12.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4333.72753906,-,-,-,33,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:14.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4333.72753906,-,-,-,33,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:16.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4333.72753906,-,-,-,33,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:18.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,819,-,-,4333.72753906,-,-,-,33,14.93888664,13.77000046,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:20.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.88000011,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:22.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.88000011,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:24.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.88000011,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:26.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.88000011,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:28.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.85999966,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:30.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,821,-,-,4269.91113281,-,-,-,33,14.93888664,13.85999966,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:32.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,821,-,-,4269.91113281,-,-,-,33,14.93888664,13.85999966,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:34.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,821,-,-,4269.91113281,-,-,-,33,14.93888664,13.85999966,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:36.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.15686321,821,-,-,4269.91113281,-,-,-,33,14.93888664,13.85999966,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:38.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4269.91113281,-,-,-,33,14.93888664,13.75,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:40.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.75,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:42.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.75,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:44.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.75,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:46.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4365.63574219,-,-,-,33,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:48.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4333.72753906,-,-,-,33,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:50.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4333.72753906,-,-,-,33,14.93888664,13.65999985,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:52.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,821,-,-,4333.72753906,-,-,-,33,14.93888664,0,8.81020069,11.35024261,13.65999985,0,24.88757324,-,-,152,48,-,0.23888683,12.80000019,78
29-Jan-2022 01:01:54.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,33,14.93888664,0,8.80942535,11.35124207,13.77000046,0,24.8853817,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:56.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,33,14.93888664,0,8.80942535,11.35124207,13.77000046,0,24.8853817,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:01:58.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,820,-,-,4365.63574219,-,-,-,33,14.93888664,0,8.80942535,11.35124207,13.77000046,0,24.8853817,-,-,152,48,-,0.23888683,12.69999981,78
