Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
27-Jan-2022 12:44:26.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,0,0,-,-,94.2745285,-,-,-,12,14.79384899,0,-,-,152,48,-,0.09384918,11.10000038,-
27-Jan-2022 12:44:28.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,0,0,-,-,94.2745285,-,-,-,12,14.79384899,0,-,-,152,48,-,0.09384918,11.10000038,-
27-Jan-2022 12:44:30.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,0,890,-,-,94.2745285,-,-,-,12,14.64881134,17.25,-,-,152,48,-,-0.05118847,11.10000038,-
27-Jan-2022 12:44:32.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,34.11764908,890,-,-,5672.42578125,-,-,-,11,14.64881134,17.25,-,-,152,48,-,-0.05118847,12.30000019,-
27-Jan-2022 12:44:34.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,34.11764908,890,-,-,5672.42578125,-,-,-,11,14.64881134,17.25,-,-,152,48,-,-0.05118847,12.30000019,-
27-Jan-2022 12:44:36.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,34.11764908,890,-,-,5672.42578125,-,-,-,11,14.64881134,17.25,-,-,152,48,-,-0.05118847,12.30000019,-
27-Jan-2022 12:44:38.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,9,34.11764908,890,-,-,5672.42578125,-,-,-,11,14.64881134,17.25,-,-,152,48,-,-0.05118847,12.30000019,-
27-Jan-2022 12:44:40.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,34.11764908,890,-,-,5672.42578125,-,-,-,11,14.64881134,17.25,-,-,152,48,-,-0.05118847,12.30000019,-
27-Jan-2022 12:44:42.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,30.58823586,902,-,-,5322.88476562,-,-,-,11,14.64881134,16.57999992,-,-,152,48,-,-0.05118847,12.80000019,82
27-Jan-2022 12:44:44.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,30.58823586,902,-,-,5322.88476562,-,-,-,11,14.64881134,16.57999992,-,-,152,48,-,-0.05118847,12.80000019,82
27-Jan-2022 12:44:46.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,30.58823586,902,-,-,5322.88476562,-,-,-,11,14.64881134,16.57999992,-,-,152,48,-,-0.05118847,12.80000019,82
27-Jan-2022 12:44:48.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,30.58823586,902,-,-,5322.88476562,-,-,-,11,14.64881134,16.57999992,-,-,152,48,-,-0.05118847,12.80000019,82
27-Jan-2022 12:44:50.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,30.58823586,902,-,-,5322.88476562,-,-,-,11,14.64881134,16.57999992,-,-,152,48,-,-0.05118847,12.80000019,82
27-Jan-2022 12:44:52.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,30.58823586,891,-,-,5322.88476562,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.80000019,81
27-Jan-2022 12:44:54.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,28.62745094,891,-,-,5003.80175781,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.69999981,81
27-Jan-2022 12:44:56.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,28.62745094,891,-,-,5003.80175781,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.69999981,81
27-Jan-2022 12:44:58.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,28.62745094,891,-,-,5003.80175781,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.69999981,81
27-Jan-2022 12:45:00.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,28.62745094,891,-,-,5003.80175781,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.69999981,81
27-Jan-2022 12:45:02.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,10,28.62745094,891,-,-,5003.80175781,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.69999981,81
27-Jan-2022 12:45:04.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,28.62745094,891,-,-,5003.80175781,-,-,-,11,14.64881134,16.5,-,-,152,48,-,-0.05118847,12.69999981,81
27-Jan-2022 12:45:06.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,28.62745094,876,-,-,5003.80175781,-,-,-,11,14.64881134,15.97000027,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:08.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,27.45098114,876,-,-,4812.35205078,-,-,-,11,14.64881134,15.97000027,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:10.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,27.45098114,876,-,-,4812.35205078,-,-,-,11,14.64881134,15.97000027,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:12.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,27.45098114,876,-,-,4812.35205078,-,-,-,11,14.64881134,15.97000027,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:14.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,27.45098114,876,-,-,4812.35205078,-,-,-,11,14.64881134,15.97000027,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:16.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,11,27.45098114,876,-,-,4812.35205078,-,-,-,11,14.64881134,15.97000027,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:18.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,876,-,-,4812.35205078,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:20.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,863,-,-,4812.35205078,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.5,80
27-Jan-2022 12:45:22.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,863,-,-,4844.26025391,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:24.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,863,-,-,4844.26025391,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:26.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,863,-,-,4844.26025391,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:28.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,863,-,-,4844.26025391,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:30.567,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,12,27.45098114,863,-,-,4844.26025391,-,-,-,11,14.64881134,15.80000019,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:32.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,13,26.27450943,847,-,-,4844.26025391,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:45:34.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,13,26.27450943,847,-,-,4780.44384766,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:36.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,13,26.27450943,847,-,-,4780.44384766,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:38.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,13,26.27450943,847,-,-,4780.44384766,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:40.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,13,26.27450943,847,-,-,4780.44384766,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:42.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,13,26.27450943,847,-,-,4780.44384766,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:44.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,847,-,-,4780.44384766,-,-,-,11,14.64881134,16.04999924,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:46.566,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,831,-,-,4780.44384766,-,-,-,11,14.64881134,15.07999992,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:45:48.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,831,-,-,4652.81054688,-,-,-,11,14.64881134,15.07999992,-,-,152,48,-,-0.05118847,12.80000019,80
27-Jan-2022 12:45:50.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,831,-,-,4652.81054688,-,-,-,11,14.64881134,15.07999992,-,-,152,48,-,-0.05118847,12.80000019,80
27-Jan-2022 12:45:52.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,831,-,-,4652.81054688,-,-,-,11,14.64881134,15.07999992,-,-,152,48,-,-0.05118847,12.80000019,80
27-Jan-2022 12:45:54.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,831,-,-,4652.81054688,-,-,-,11,14.64881134,15.07999992,-,-,152,48,-,-0.05118847,12.80000019,80
27-Jan-2022 12:45:56.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,14,26.27450943,831,-,-,4652.81054688,-,-,-,11,14.64881134,15.07999992,-,-,152,48,-,-0.05118847,12.80000019,80
27-Jan-2022 12:45:58.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,15,26.27450943,831,-,-,4652.81054688,-,-,-,11,14.64881134,14.82999992,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:00.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,15,25.88235283,822,-,-,4716.62744141,-,-,-,11,14.64881134,14.82999992,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:02.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,15,25.88235283,822,-,-,4716.62744141,-,-,-,11,14.64881134,14.82999992,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:04.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,15,25.88235283,822,-,-,4716.62744141,-,-,-,11,14.64881134,14.82999992,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:06.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,15,25.88235283,822,-,-,4716.62744141,-,-,-,11,14.64881134,14.82999992,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:08.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,15,25.88235283,822,-,-,4716.62744141,-,-,-,11,14.64881134,14.82999992,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:10.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,16,25.88235283,818,-,-,4716.62744141,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.80000019,79
27-Jan-2022 12:46:12.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,16,24.70588303,818,-,-,4684.71875,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.60000038,79
27-Jan-2022 12:46:14.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,16,24.70588303,818,-,-,4684.71875,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.60000038,79
27-Jan-2022 12:46:16.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,16,24.70588303,818,-,-,4684.71875,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.60000038,79
27-Jan-2022 12:46:18.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,16,24.70588303,818,-,-,4684.71875,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.60000038,79
27-Jan-2022 12:46:20.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,16,24.70588303,818,-,-,4684.71875,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.60000038,79
27-Jan-2022 12:46:22.564,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,17,24.70588303,818,-,-,4684.71875,-,-,-,11,14.64881134,14.85999966,-,-,152,48,-,-0.05118847,12.60000038,79
27-Jan-2022 12:46:24.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,17,23.92156982,821,-,-,4684.71875,-,-,-,11,14.64881134,15.02000046,-,-,152,48,-,-0.05118847,12.60000038,80
27-Jan-2022 12:46:26.563,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,17,23.92156982,821,-,-,4557.0859375,-,-,-,11,14.64881134,15.02000046,-,-,152,48,-,-0.05118847,12.69999981,80
27-Jan-2022 12:46:28.565,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,17,23.92156982,821,-,-,4557.0859375,-,-,-,11,14.64881134,15.02000046,-,-,152,48,-,-0.05118847,12.69999981,80
