Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
28:05.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.44919205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,830.5,-,-,-,-,-,-3.90625,5.46875,-,-,11,4.78624535,0,8.66801167,11.53643131,-,0,24.48590851,-0.0078125,0.99649602,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:06.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.44919205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,830.5,-,-,-,-,-,-3.90625,5.46875,-,-,11,4.78624535,0,8.66801167,11.53643131,-,0,24.48590851,-0.0078125,0.99649602,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:07.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.44919205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,830.5,-,-,-,-,-,-3.90625,5.46875,-,-,11,4.78624535,0,8.66801167,11.53643131,-,0,24.48590851,-0.0078125,0.99649602,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:08.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.44919205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,5.46875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,-0.0078125,0.99649602,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:09.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.44919205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,4.6875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,-0.0078125,0.99649602,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:10.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,4.6875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,0.0234375,1.01626003,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:11.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,4.6875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,0.0234375,1.01626003,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:12.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,4.6875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,0.0234375,1.01626003,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:13.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,29,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,4.6875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,0.0234375,1.01626003,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:14.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.88235283,-,819.5,-,-,-,-,-,-3.90625,4.6875,-,-,11,4.78624535,0,8.66757774,11.53700829,-,0,24.48468399,0.0234375,1.01626003,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:15.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66714478,11.53758526,-,0,24.48345947,0.0234375,1.01626003,0.465,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:16.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.73577023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66714478,11.53758526,-,0,24.48345947,0.0234375,1.01626003,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:17.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.48103428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66714478,11.53758526,-,0,24.48345947,-0.0078125,0.99869198,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:18.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.48103428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66714478,11.53758526,-,0,24.48345947,-0.0078125,0.99869198,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:19.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.48103428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66714478,11.53758526,-,0,24.48345947,-0.0078125,0.99869198,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:20.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.48103428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66714478,11.53758526,-,0,24.48345947,-0.0078125,0.99869198,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:21.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.48103428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,26.27450943,-,795.75,-,-,-,-,-,-3.90625,0.78125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,-0.0078125,0.99869198,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:22.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.48103428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.49019623,-,831.75,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,-0.0078125,0.99869198,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:23.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.49019623,-,831.75,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:24.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.49019623,-,831.75,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:25.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.49019623,-,831.75,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:26.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.49019623,-,831.75,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:27.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,30,-,25.49019623,-,831.75,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66671181,11.53816128,-,0,24.48223686,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:28.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,3.125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:29.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.66501045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,0.01953125,1.01137996,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:30.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:31.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:32.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:33.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:34.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,25.49019623,-,819,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66627979,11.53873634,-,0,24.48101616,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:35.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.49019623,-,798.75,-,-,-,-,-,-3.90625,-0.78125,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:36.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.49518585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,798.75,-,-,-,-,-,-3.90625,0,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.00390625,0.999668,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.30000019,-,-,-
28:37.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,798.75,-,-,-,-,-,-3.90625,0,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:38.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,798.75,-,-,-,-,-,-3.90625,0,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:39.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,798.75,-,-,-,-,-,-3.90625,0,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:40.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,798.75,-,-,-,-,-,-3.90625,0,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:41.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,798.75,-,-,-,-,-,-3.90625,0,-,-,11,4.78624535,0,8.66584873,11.53931141,-,0,24.47979736,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:42.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.78624535,0,8.66541672,11.53988552,-,0,24.47857857,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.39999962,-,-,-
28:43.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.78624535,0,8.66541672,11.53988552,-,0,24.47857857,-0.01171875,1.002352,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:44.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62963009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.78624535,0,8.66541672,11.53988552,-,0,24.47857857,0.015625,1.00893998,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:45.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62963009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.78624535,0,8.66541672,11.53988552,-,0,24.47857857,0.015625,1.00893998,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:46.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62963009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.78624535,0,8.66541672,11.53988552,-,0,24.47857857,0.015625,1.00893998,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:47.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62963009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,32,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.78624535,0,8.66541672,11.53988552,-,0,24.47857857,0.015625,1.00893998,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.91375446,-,13.5,-,-,-
28:48.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62963009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,25.88235283,-,823.75,-,-,-,-,-,-3.90625,3.90625,-,-,11,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.015625,1.00893998,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.76871681,-,13.5,-,-,-
28:49.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62963009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.015625,1.00893998,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.76871681,-,13.5,-,-,-
28:50.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:51.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:52.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:53.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:54.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.66498661,11.54045868,-,0,24.47736359,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:55.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,814,-,-,-,-,-,-3.90625,-1.5625,-,-,12,4.93128309,0,8.6645565,11.54103184,-,0,24.4761467,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:56.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.70392799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,827.5,-,-,-,-,-,-3.90625,3.125,-,-,12,4.93128309,0,8.6645565,11.54103184,-,0,24.4761467,0.0234375,1.01406395,0.46000001,-,-,0,15.29411793,-,-,-,-,-9.76871681,-,13.39999962,-,-,-
28:57.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.50580025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,827.5,-,-,-,-,-,-3.90625,3.125,-,-,12,4.93128309,0,8.6645565,11.54103184,-,0,24.4761467,0.00390625,1.00039995,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.76871681,-,13.5,-,-,-
28:58.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.50580025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,33,-,26.66666603,-,827.5,-,-,-,-,-,-3.90625,3.125,-,-,12,4.93128309,0,8.6645565,11.54103184,-,0,24.4761467,0.00390625,1.00039995,0.46000001,-,-,0,14.90196037,-,-,-,-,-9.76871681,-,13.5,-,-,-
